Order Number,Country,Region,Item Number,Sales Qty,Sales Amount,Order Date,Order Year,Order Qtr,Order Month,Order Week,Intercompany,Prod Segment,Product Code,Product Line,Invoice Number,Invoice Posting Date,Sales Year,Sales Qtr,Sales Month,Sales Week,Instrument Count,Order Line Key
O-07791,USA,N. America,C8925,1,$402,10/1/2024,2024,Q4,OCT,40,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07791-20000
O-07816,Netherlands,Europe,B5160,1,$422,10/2/2024,2024,Q4,OCT,40,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07816-20000
O-07887,Taiwan,ROW,A4127,30,$184,10/4/2024,2024,Q4,OCT,40,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07887-30000
O-07887,Taiwan,ROW,C0825,30,$320,10/4/2024,2024,Q4,OCT,40,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07887-40000
O-07887,Taiwan,ROW,A2362,2,"$1,055",10/4/2024,2024,Q4,OCT,40,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07887-80000
O-07993,China,China,A8628,24,$0,10/9/2024,2024,Q4,OCT,41,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07993-160000
O-08033,Mexico,ROW,C0317,1,$539,10/10/2024,2024,Q4,OCT,41,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08033-50000
O-08054,United Arab Emirates,ROW,A3055,4,$255,10/11/2024,2024,Q4,OCT,41,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08054-20000
O-08059,Turkey,ROW,C0060,4,"$1,971",10/11/2024,2024,Q4,OCT,41,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08059-20000
O-08048,Finland,Europe,A0532,2,$225,10/11/2024,2024,Q4,OCT,41,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08048-20000
O-08042,Japan,ROW,A4639,15,$33,10/11/2024,2024,Q4,OCT,41,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08042-20000
O-08142,USA,N. America,C8925,2,$250,10/15/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08142-20000
O-08195,China,China,C0217,2,$248,10/16/2024,2024,Q4,OCT,42,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08195-120000
O-08185,Germany,Europe,B0517,1,$910,10/16/2024,2024,Q4,OCT,42,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08185-20000
O-08169,Japan,ROW,B6317,1,"$1,132",10/16/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08169-30000
O-08169,Japan,ROW,B4433,1,$442,10/16/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08169-40000
O-08201,USA,N. America,A1122,2,$706,10/17/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08201-20000
O-08201,USA,N. America,A4822,1,$31,10/17/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08201-30000
O-08228,South Korea,ROW,B0162,5,"$2,616",10/18/2024,2024,Q4,OCT,42,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08228-150000
O-08228,South Korea,ROW,A6540,1,$134,10/18/2024,2024,Q4,OCT,42,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08228-160000
O-08229,Japan,ROW,C0355,1,$418,10/18/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08229-30000
O-08231,Sweden,Europe,A4922,6,$290,10/18/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08231-20000
O-08231,Sweden,Europe,A0122,5,$0,10/18/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08231-30000
O-08231,Sweden,Europe,A8951,2,$400,10/18/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08231-40000
O-08241,Canada,ROW,B5160,1,$325,10/18/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08241-20000
O-08230,Japan,ROW,C0355,1,"$2,404",10/18/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08230-20000
O-08230,Japan,ROW,C0217,5,$694,10/18/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08230-30000
O-10609,USA,N. America,B1133,-1,$0,9/2/2022,2022,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-10609-20000
O-10389,Netherlands,Europe,C0561,-1,$0,10/18/2022,2022,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-10389-20000
O-02249,India,ROW,C0032,-2,$0,11/17/2022,2022,Q4,NOV,46,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-02249-20000
O-04976,India,ROW,C0531,-1,$0,11/17/2022,2022,Q4,NOV,46,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-04976-30000
O-01326,India,ROW,A3425,-5,$0,11/17/2022,2022,Q4,NOV,46,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01326-40000
O-02742,India,ROW,A1154,-2,$0,11/17/2022,2022,Q4,NOV,46,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-02742-50000
O-10837,India,ROW,A1254,-2,$0,11/17/2022,2022,Q4,NOV,46,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-10837-60000
O-01757,India,ROW,C0102,-2,$0,11/17/2022,2022,Q4,NOV,46,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01757-70000
O-09765,India,ROW,A4725,-4,$0,11/17/2022,2022,Q4,NOV,46,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-09765-80000
O-01894,USA,N. America,A3062,-1,$0,12/8/2022,2022,Q4,DEC,49,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01894-20000
O-08376,USA,N. America,A3062,-1,$0,12/8/2022,2022,Q4,DEC,49,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08376-30000
O-04977,USA,N. America,C0525,-2,$0,6/23/2023,2023,Q2,JUN,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-04977-20000
O-08896,USA,N. America,C0154,-2,$0,6/23/2023,2023,Q2,JUN,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08896-30000
O-05639,Canada,ROW,A2216,-1,$0,9/21/2023,2023,Q3,SEP,38,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-05639-20000
O-05299,USA,N. America,C0325,-2,$0,10/4/2023,2023,Q4,OCT,40,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-05299-20000
O-09354,USA,N. America,C3125,-4,$0,4/17/2024,2024,Q2,APR,16,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-09354-30000
O-04480,USA,N. America,C0161,-3,$58,9/26/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-04480-20000
O-02108,USA,N. America,C0261,1,$392,11/1/2021,2021,Q4,NOV,,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-02108-1
O-02108,USA,N. America,C0261,1,$392,11/1/2021,2021,Q4,NOV,,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-02108-2
O-02108,USA,N. America,C0261,1,$392,11/1/2021,2021,Q4,NOV,,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-02108-3
O-02108,USA,N. America,C0261,1,$392,11/1/2021,2021,Q4,NOV,,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-02108-4
O-02487,USA,N. America,C0261,1,$0,1/13/2022,2022,Q1,JAN,2,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-02487-3
O-06824,USA,N. America,C1433,1,"$1,188",7/14/2022,2022,Q3,JUL,28,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-06824-20000
O-09225,USA,N. America,C0254,4,$12,10/20/2022,2022,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-09225-30000
O-09225,USA,N. America,C0261,2,$468,10/20/2022,2022,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-09225-40000
O-09225,USA,N. America,C0261,2,$468,10/20/2022,2022,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-09225-50000
O-01779,Kuwait,ROW,A1925,10,$6,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-20000
O-01779,Kuwait,ROW,A1825,10,$10,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-30000
O-01779,Kuwait,ROW,C1561,5,$73,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-40000
O-01779,Kuwait,ROW,A2127,2,$408,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-50000
O-01779,Kuwait,ROW,A7027,6,$61,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-60000
O-01779,Kuwait,ROW,A4327,20,$508,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-70000
O-01779,Kuwait,ROW,X9001,1,$0,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-80000
O-01779,Kuwait,ROW,X9561,4,$0,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-90000
O-01779,Kuwait,ROW,A4025,25,$159,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-110000
O-01779,Kuwait,ROW,X8605,1,$0,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-120000
O-01779,Kuwait,ROW,A1925,5,$6,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-130000
O-01779,Kuwait,ROW,X6429,1,$0,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-140000
O-01779,Kuwait,ROW,X3040,1,$0,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-150000
O-01779,Kuwait,ROW,A4316,1,$47,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-160000
O-01779,Kuwait,ROW,A6525,5,$243,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-180000
O-01779,Kuwait,ROW,A7425,5,$128,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-190000
O-01779,Kuwait,ROW,A4127,20,$17,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-200000
O-01779,Kuwait,ROW,A5325,2,$11,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-210000
O-01779,Kuwait,ROW,X4769,1,$0,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-220000
O-01779,Kuwait,ROW,X7750,1,$0,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-230000
O-01779,Kuwait,ROW,C0361,20,$233,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-240000
O-01779,Kuwait,ROW,X2485,1,$0,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-250000
O-01779,Kuwait,ROW,C0261,20,$904,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-260000
O-01779,Kuwait,ROW,C0361,20,$233,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-270000
O-01779,Kuwait,ROW,C9025,10,$206,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-290000
O-01779,Kuwait,ROW,A0433,1,$44,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-300000
O-01779,Kuwait,ROW,X8231,1,$0,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-01779-310000
O-03442,USA,N. America,A4016,1,$0,4/14/2023,2023,Q2,APR,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-03442-30000
O-03442,USA,N. America,C1233,1,$550,4/14/2023,2023,Q2,APR,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-03442-70000
O-05733,USA,N. America,C0261,4,"$1,844",7/21/2023,2023,Q3,JUL,29,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-05733-20000
O-06380,South Korea,ROW,C1433,1,"$1,135",8/22/2023,2023,Q3,AUG,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-06380-90000
O-02474,France,Europe,A0129,1,"$1,330",2/28/2024,2024,Q1,FEB,9,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-02474-20000
O-04563,Germany,Europe,B0034,1,$491,5/23/2024,2024,Q2,MAY,21,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-04563-30000
O-05845,France,Europe,C0361,9,$896,7/11/2024,2024,Q3,JUL,28,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-05845-20000
O-05845,France,Europe,C5325,3,$52,7/11/2024,2024,Q3,JUL,28,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-05845-30000
O-05845,France,Europe,C7325,6,$21,7/11/2024,2024,Q3,JUL,28,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-05845-40000
O-05845,France,Europe,C0161,9,$243,7/11/2024,2024,Q3,JUL,28,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-05845-50000
O-05845,France,Europe,C0261,9,$377,7/11/2024,2024,Q3,JUL,28,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-05845-60000
O-06721,China,China,C1334,1,"$1,103",8/19/2024,2024,Q3,AUG,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-06721-370000
O-06721,China,China,C0362,1,$745,8/19/2024,2024,Q3,AUG,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-06721-440000
O-06990,South Korea,ROW,B8025,1,"$2,190",8/30/2024,2024,Q3,AUG,35,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-06990-50000
O-07163,France,Europe,C1125,6,$109,9/9/2024,2024,Q3,SEP,37,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07163-20000
O-07163,France,Europe,C2125,6,$300,9/9/2024,2024,Q3,SEP,37,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07163-30000
O-07163,France,Europe,C4725,1,$185,9/9/2024,2024,Q3,SEP,37,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07163-40000
O-07163,France,Europe,C4825,1,$508,9/9/2024,2024,Q3,SEP,37,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07163-50000
O-07289,France,Europe,B1833,1,$292,9/12/2024,2024,Q3,SEP,37,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07289-20000
O-07997,China,China,B0325,2,$407,10/9/2024,2024,Q4,OCT,41,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07997-110000
O-07997,China,China,C2525,1,$0,10/9/2024,2024,Q4,OCT,41,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07997-200000
O-07993,China,China,A6925,13,$0,10/9/2024,2024,Q4,OCT,41,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07993-90000
O-07993,China,China,C4925,4,$0,10/9/2024,2024,Q4,OCT,41,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07993-360000
O-07996,China,China,C0153,1,"$1,182",10/9/2024,2024,Q4,OCT,41,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07996-100000
O-07979,Austria,Europe,C0534,2,"$1,749",10/9/2024,2024,Q4,OCT,41,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-07979-40000
O-08006,Netherlands,Europe,A7525,6,$9,10/10/2024,2024,Q4,OCT,41,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08006-20000
O-08142,USA,N. America,B0425,1,$778,10/15/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08142-30000
O-08142,USA,N. America,C4625,2,$85,10/15/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08142-40000
O-08142,USA,N. America,A1325,10,$6,10/15/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08142-50000
O-08142,USA,N. America,C4325,5,$31,10/15/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08142-60000
O-08142,USA,N. America,A7027,3,$6,10/15/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08142-70000
O-08142,USA,N. America,C0261,3,$27,10/15/2024,2024,Q4,OCT,42,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08142-80000
O-08153,Great Britain,Europe,A2516,2,$484,10/15/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08153-20000
O-08154,Great Britain,Europe,C0533,1,$468,10/15/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08154-30000
O-08154,Great Britain,Europe,C0733,1,$762,10/15/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08154-40000
O-08154,Great Britain,Europe,C0633,1,$616,10/15/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08154-50000
O-08190,China,China,B0325,1,$814,10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08190-150000
O-08190,China,China,C0116,4,$0,10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08190-200000
O-08190,China,China,A6432,2,$0,10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08190-210000
O-08195,China,China,A1316,1,$156,10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08195-30000
O-08195,China,China,A2225,5,$4,10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08195-40000
O-08195,China,China,A4025,2,$19,10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08195-50000
O-08195,China,China,A4927,5,$26,10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08195-60000
O-08195,China,China,B0225,3,$272,10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08195-70000
O-08195,China,China,B0325,2,$158,10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08195-80000
O-08195,China,China,C0361,10,$226,10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08195-90000
O-08195,China,China,C0426,1,$465,10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08195-100000
O-08195,China,China,C4925,2,$32,10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08195-110000
O-08185,Germany,Europe,B1260,1,$0,10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08185-30000
O-08188,Switzerland,Europe,C0261,3,$39,10/16/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08188-20000
O-08204,France,Europe,A2362,1,$571,10/17/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08204-20000
O-08228,South Korea,ROW,A4627,60,$104,10/18/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08228-20000
O-08228,South Korea,ROW,A0454,5,$40,10/18/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08228-30000
O-08228,South Korea,ROW,B1125,3,$163,10/18/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08228-40000
O-08228,South Korea,ROW,C0361,41,$829,10/18/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08228-50000
O-08228,South Korea,ROW,C9025,5,$363,10/18/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08228-60000
O-08228,South Korea,ROW,C0161,60,$945,10/18/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08228-70000
O-08228,South Korea,ROW,A7321,6,$12,10/18/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08228-80000
O-08228,South Korea,ROW,C2025,1,$226,10/18/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08228-90000
O-08228,South Korea,ROW,C3125,5,$909,10/18/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08228-100000
O-08228,South Korea,ROW,C1361,3,"$1,205",10/18/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08228-110000
O-08228,South Korea,ROW,C1461,3,$201,10/18/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08228-120000
O-08228,South Korea,ROW,C2725,1,$850,10/18/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08228-130000
O-08228,South Korea,ROW,A4927,100,$554,10/18/2024,2024,Q4,OCT,42,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-08228-140000
O-02489,USA,N. America,C0161,4,"$1,519",2/28/2024,2024,Q1,FEB,9,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-02489-20000
O-02489,USA,N. America,C0361,4,"$1,787",2/28/2024,2024,Q1,FEB,9,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-02489-30000
O-02489,USA,N. America,C0561,4,"$1,429",2/28/2024,2024,Q1,FEB,9,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0,O-02489-40000
