Order-Line2,Invoiced Qty
O-09346-80000,1
O-09346-90000,1
O-09349-10000,1
O-09351-100000,1
O-09351-120000,1
O-09351-30000,20
O-09351-40000,2
O-09351-50000,2
O-09351-60000,4
O-09351-70000,4
O-09351-80000,1
O-09352-30000,1
O-09352-40000,1
O-09352-50000,1
O-09352-60000,1
O-09352-70000,1
O-09354-100000,1
O-09354-120000,-1
O-09354-130000,-1
O-09354-140000,-1
O-09354-150000,-1
O-09354-160000,-1
O-09354-20000,1
O-09354-30000,1
O-09354-40000,1
O-09354-50000,5
O-09354-60000,5
O-09354-70000,1
O-09354-80000,10
O-09354-90000,1
O-09355-20000,3
O-09355-30000,3
O-09355-40000,3
O-09357-20000,3
O-09358-10000,1
O-09360-10000,1
O-09360-20000,7
O-09360-30000,1
O-09363-20000,1
O-09365-100000,-1
O-09365-110000,-1
O-09365-120000,-1
O-09365-130000,-1
O-09365-20000,1
O-09365-30000,1
O-09365-40000,50
O-09365-50000,1
O-09365-60000,1
O-09365-80000,1
O-09365-90000,-1
O-09367-30000,1
O-09367-40000,1
O-09368-20000,1
O-09368-30000,1
O-09368-40000,1
O-09369-30000,1
O-09369-40000,1
O-09371-10000,1
O-09371-20000,1
O-09371-30000,1
O-09371-40000,1
O-09374-30000,1
O-09374-40000,1
O-09376-30000,1
O-09376-40000,1
O-09377-20000,5
O-09377-30000,1
O-09379-20000,1
O-09380-10000,1
O-09380-20000,1
O-09380-30000,1
O-09382-10000,1
O-09382-20000,2
O-09382-30000,1
O-09382-40000,6
O-09382-50000,10
O-09387-20000,1
O-09388-20000,1
O-09389-10000,1
O-09389-20000,6
O-09389-30000,1
O-09389-40000,1
O-09389-50000,1
O-09389-60000,1
O-09391-20000,1
O-09393-10000,1
O-09393-20000,1
O-09393-40000,1
O-09393-50000,1
O-09394-40000,1
O-09394-50000,1
O-09394-60000,1
O-09396-10000,1
O-09396-20000,1
O-09396-30000,1
O-09396-40000,1
O-09396-50000,1
O-09399-30000,20
O-09399-40000,1
O-09400-30000,1
O-09400-50000,1
O-09404-10000,1
O-09404-20000,1
O-09405-20000,1
O-09406-20000,1
O-09406-30000,1
O-09406-40000,1
O-09407-30000,1
O-09407-40000,12
O-09408-10000,1
O-09409-100000,1
O-09409-110000,1
O-09409-130000,-1
O-09409-140000,-1
O-09409-150000,-1
O-09409-20000,1
O-09409-30000,1
O-09409-40000,1
O-09409-50000,1
O-09409-60000,1
O-09409-70000,1
O-09409-80000,1
O-09409-90000,1
O-09410-20000,1
O-09410-30000,1
O-09410-40000,44
O-09410-50000,1
O-09410-70000,1
O-09411-20000,1
O-09412-40000,1
O-09415-10000,1
O-09416-20000,1
O-09416-30000,1
O-09426-10000,1
O-09426-20000,1
O-09426-30000,1
O-09426-40000,1
O-09426-50000,1
O-09426-60000,1
O-09426-70000,1
O-09427-20000,2
O-09427-30000,1
O-09427-50000,1
O-09428-30000,12
O-09428-40000,12
O-09428-50000,-1
O-09430-10000,5
O-09430-20000,1
O-09431-20000,20
O-09431-30000,1
O-09433-30000,1
O-09433-40000,1
O-09433-50000,1
O-09434-40000,1
O-09434-50000,10
O-09434-60000,2
O-09434-70000,2
O-09434-80000,2
O-09437-10000,1
O-09437-20000,1
O-09437-30000,1
O-09438-30000,4
O-09438-40000,1
O-09438-50000,1
O-09442-30000,2
O-09442-40000,1
O-09442-50000,-1
O-09442-60000,-1
O-09443-20000,1
O-09443-30000,1
O-09443-40000,1
O-09443-60000,-1
O-09443-70000,-1
O-09443-80000,-1
O-09443-90000,-1
O-09444-20000,1
O-09444-30000,1
O-09444-40000,4
O-09444-50000,1
O-09444-60000,1
O-09444-70000,1
O-09444-80000,1
O-09444-90000,1
O-09445-20000,1
O-09445-30000,2
O-09445-40000,1
O-09445-50000,1
O-09445-60000,1
O-09445-70000,1
O-09448-10000,10
O-09448-20000,1
O-09449-30000,1
O-09449-40000,1
O-09449-50000,1
O-09449-60000,1
O-09449-70000,1
O-09449-90000,1
O-09453-20000,1
O-09453-30000,1
O-09453-40000,1
O-09455-20000,1
O-09455-30000,1
O-09456-40000,1
O-09456-50000,6
O-09457-30000,1
O-09457-40000,1
O-09457-50000,1
O-09457-60000,1
O-09457-70000,1
O-09457-80000,1
O-09459-10000,5
O-09459-20000,30
O-09459-30000,2
O-09461-20000,20
O-09461-30000,2
O-09461-40000,2
O-09462-10000,1
O-09462-20000,2
O-09462-30000,1
O-09462-40000,1
O-09466-10000,1
O-09466-20000,9
O-09467-100000,5
O-09467-110000,1
O-09467-120000,3
O-09467-130000,3
O-09467-140000,3
O-09467-150000,3
O-09467-160000,3
O-09467-170000,1
O-09467-180000,1
O-09467-190000,3
O-09467-200000,3
O-09467-210000,1
O-09467-230000,1
O-09467-30000,5
O-09467-40000,6
O-09467-50000,10
O-09467-60000,5
O-09467-70000,1
O-09467-80000,5
O-09468-10000,1
O-09468-20000,1
O-09468-30000,1
O-09470-10000,1
O-09470-20000,1
O-09470-30000,1
O-09470-40000,1
O-09472-10000,1
O-09472-100000,1
O-09472-110000,5
O-09472-120000,5
O-09472-130000,5
O-09472-20000,50
O-09472-30000,50
O-09472-40000,50
O-09472-50000,2
O-09472-60000,1
O-09472-70000,1
O-09472-80000,1
O-09472-90000,1
O-09477-20000,20
O-09478-40000,2
O-09478-60000,6
O-09478-70000,3
O-09478-80000,3
O-09485-10000,1
O-09485-20000,1
O-09488-30000,1
O-09488-40000,2
O-09490-30000,1
O-09490-40000,1
O-09490-50000,1
O-09492-10000,4
O-09492-20000,4
O-09492-30000,1
O-09493-50000,3
O-09495-30000,10
O-09495-40000,10
O-09496-30000,1
O-09501-100000,-1
O-09501-70000,1
O-09501-80000,-1
O-09501-90000,-1
O-09503-10000,1
O-09504-10000,1
O-09507-30000,1
O-09507-40000,1
O-09507-50000,2
O-09507-60000,2
O-09509-100000,5
O-09509-110000,6
O-09509-120000,1
O-09509-130000,6
O-09509-140000,1
O-09509-150000,1
O-09509-160000,1
O-09509-20000,4
O-09509-30000,2
O-09509-40000,1
O-09509-50000,1
O-09509-60000,1
O-09509-70000,4
O-09509-80000,2
O-09509-90000,6
O-09514-10000,6
O-09516-10000,3
O-09516-20000,3
O-09520-30000,1
O-09523-20000,2
O-09525-10000,1
O-09525-20000,1
O-09526-20000,1
O-09529-100000,10
O-09529-110000,10
O-09529-120000,1
O-09529-130000,-1
O-09529-140000,-1
O-09529-150000,-1
O-09529-30000,10
O-09529-40000,1
O-09529-50000,1
O-09529-60000,4
O-09529-70000,10
O-09529-80000,1
O-09529-90000,5
O-09531-90000,1
O-09532-100000,1
O-09532-40000,4
O-09532-80000,6
O-09532-90000,1
O-09536-10000,1
O-09536-20000,1
O-09536-30000,1
O-09536-40000,1
O-09536-50000,1
O-09536-60000,3
O-09537-30000,3
O-09537-40000,3
O-09537-50000,1
O-09537-60000,1
O-09538-10000,22
O-09538-100000,1
O-09538-110000,1
O-09538-120000,4
O-09538-130000,2
O-09538-150000,6
O-09538-160000,1
O-09538-170000,102
O-09538-180000,2
O-09538-190000,2
O-09538-20000,2
O-09538-200000,1
O-09538-210000,1
O-09538-220000,1
O-09538-230000,5
O-09538-240000,5
O-09538-250000,2
O-09538-260000,3
O-09538-30000,3
O-09538-40000,3
O-09538-50000,3
O-09538-60000,6
O-09538-70000,6
O-09538-80000,3
O-09538-90000,1
O-09539-20000,2
O-09539-30000,2
O-09539-40000,1
O-09539-50000,2
O-09539-60000,1
O-09539-70000,1
O-09540-40000,1
O-09544-20000,1
O-09544-30000,1
O-09544-40000,1
O-09547-10000,1
O-09547-20000,1
O-09548-30000,1
O-09548-40000,1
O-09548-50000,-1
O-09548-60000,-1
O-09549-40000,4
O-09551-40000,1
O-09552-20000,1
O-09552-40000,1
O-09552-50000,1
O-09553-100000,1
O-09553-110000,1
O-09553-120000,1
O-09553-130000,1
O-09553-140000,1
O-09553-150000,1
O-09553-160000,1
O-09553-170000,1
O-09553-60000,1
O-09553-70000,1
O-09553-80000,1
O-09553-90000,1
O-09554-100000,1
O-09554-110000,1
O-09554-120000,1
O-09554-130000,1
O-09554-140000,1
O-09554-150000,1
O-09554-160000,1
O-09554-20000,1
O-09554-30000,1
O-09554-40000,1
O-09554-50000,1
O-09554-60000,1
O-09554-70000,1
O-09554-80000,1
O-09554-90000,1
O-09558-10000,1
O-09558-100000,20
O-09558-110000,2
O-09558-120000,9
O-09558-130000,6
O-09558-140000,2
O-09558-150000,10
O-09558-170000,4
O-09558-180000,1
O-09558-20000,1
O-09558-230000,1
O-09558-240000,2
O-09558-250000,2
O-09558-260000,3
O-09558-270000,20
O-09558-280000,81
O-09558-290000,6
O-09558-30000,1
O-09558-310000,2
O-09558-320000,1
O-09558-330000,1
O-09558-340000,1
O-09558-50000,6
O-09558-60000,6
O-09558-70000,43
O-09558-80000,3
O-09558-90000,9
O-09560-100000,1
O-09560-110000,3
O-09560-120000,1
O-09560-130000,1
O-09560-140000,2
O-09560-150000,6
O-09560-160000,10
O-09560-170000,20
O-09560-180000,2
O-09560-190000,13
O-09560-20000,1
O-09560-210000,5
O-09560-220000,2
O-09560-30000,1
O-09560-40000,20
O-09560-50000,1
O-09560-60000,2
O-09560-70000,2
O-09560-80000,7
O-09560-90000,2
O-09563-100000,5
O-09563-110000,3
O-09563-120000,50
O-09563-130000,19
O-09563-140000,24
O-09563-150000,17
O-09563-160000,3
O-09563-170000,3
O-09563-180000,4
O-09563-190000,2
O-09563-20000,1
O-09563-200000,1
O-09563-210000,1
O-09563-250000,10
O-09563-260000,5
O-09563-270000,3
O-09563-280000,2
O-09563-290000,30
O-09563-30000,1
O-09563-300000,1
O-09563-310000,1
O-09563-320000,2
O-09563-330000,1
O-09563-340000,3
O-09563-350000,4
O-09563-360000,1
O-09563-380000,1
O-09563-390000,1
O-09563-40000,1
O-09563-400000,1
O-09563-410000,1
O-09563-50000,35
O-09563-60000,20
O-09563-70000,14
O-09563-80000,28
O-09563-90000,4
O-09564-20000,1
O-09564-30000,1
O-09565-20000,3
O-09565-30000,3
O-09565-40000,1
O-09566-100000,2
O-09566-110000,3
O-09566-120000,4
O-09566-130000,2
O-09566-140000,4
O-09566-150000,8
O-09566-160000,1
O-09566-170000,1
O-09566-30000,20
O-09566-40000,5
O-09566-50000,2
O-09566-60000,6
O-09566-70000,2
O-09566-80000,2
O-09566-90000,4
O-09567-20000,1
O-09569-10000,7
O-09569-100000,5
O-09569-110000,2
O-09569-120000,3
O-09569-130000,5
O-09569-140000,5
O-09569-150000,15
O-09569-160000,30
O-09569-170000,15
O-09569-180000,5
O-09569-190000,15
O-09569-20000,1
O-09569-200000,1
O-09569-30000,3
O-09569-40000,3
O-09569-50000,1
O-09569-60000,1
O-09569-70000,1
O-09569-80000,3
O-09569-90000,5
O-09570-30000,3
O-09570-40000,1
O-09570-50000,1
O-09570-60000,3
O-09570-70000,1
O-09573-100000,5
O-09573-110000,16
O-09573-120000,1
O-09573-130000,10
O-09573-140000,1
O-09573-150000,2
O-09573-160000,1
O-09573-170000,1
O-09573-180000,1
O-09573-190000,1
O-09573-20000,1
O-09573-200000,1
O-09573-210000,1
O-09573-220000,20
O-09573-30000,10
O-09573-40000,30
O-09573-50000,20
O-09573-60000,2
O-09573-70000,21
O-09573-80000,5
O-09573-90000,5
O-09574-40000,1
O-09574-50000,1
O-09574-70000,-1
O-09574-80000,-1
O-09576-20000,2
O-09576-30000,5
O-09580-10000,10
O-09585-130000,1
O-09585-140000,4
O-09585-150000,1
O-09585-160000,-1
O-09586-30000,-1
O-09586-40000,-1
O-09587-20000,1
O-09587-30000,-1
O-09587-40000,-1
O-09588-30000,-1
O-09589-20000,6
O-09589-30000,1
O-09591-10000,1
O-09591-20000,1
O-09592-30000,15
O-09592-40000,5
O-09592-50000,1
O-09592-70000,1
O-09594-20000,1
O-09596-20000,1
O-09596-30000,1
O-09597-20000,1
O-09600-20000,2
O-09600-30000,1
O-09602-10000,1
O-09604-20000,1
O-09608-20000,1
O-09610-30000,1
O-09610-40000,1
O-09610-60000,1
O-09611-20000,1
O-09613-10000,1
O-09613-20000,1
O-09613-30000,1
O-09613-40000,1
O-09614-30000,1
O-09617-30000,1
O-09617-40000,1
O-09617-50000,1
O-09617-60000,1
O-09618-10000,3
O-09618-20000,3
O-09621-10000,2
O-09621-20000,5
O-09622-30000,1
O-09622-40000,5
O-09622-50000,1
O-09624-10000,2
O-09624-20000,2
O-09624-30000,1
O-09625-30000,6
O-09625-40000,4
O-09632-40000,1
O-09635-10000,2
O-09635-20000,1
O-09637-10000,2
O-09637-20000,1
O-09640-20000,1
O-09640-30000,2
O-09640-40000,1
O-09640-50000,1
O-09640-60000,1
O-09640-70000,1
O-09641-30000,1
O-09641-40000,1
O-09641-50000,1
O-09646-10000,1
O-09647-20000,1
O-09647-30000,1
O-09647-40000,1
O-09650-20000,1
O-09653-20000,1
O-09653-30000,2
O-09653-40000,2
O-09653-50000,1
O-09659-20000,1
O-09661-40000,5
O-09664-10000,16
O-09664-20000,1
O-09664-30000,1
O-09666-20000,1
O-09666-30000,1
O-09668-10000,3
O-09671-20000,1
O-09677-20000,1
O-09679-10000,1
O-09679-20000,1
O-09680-100000,3
O-09680-110000,2
O-09680-120000,2
O-09680-130000,1
O-09680-140000,2
O-09680-150000,1
O-09680-160000,44
O-09680-170000,1
O-09680-180000,6
O-09680-190000,3
O-09680-20000,1
O-09680-210000,10
O-09680-220000,10
O-09680-230000,1
O-09680-240000,1
O-09680-250000,1
O-09680-260000,1
O-09680-270000,1
O-09680-280000,1
O-09680-30000,10
O-09680-40000,2
O-09680-50000,2
O-09680-60000,10
O-09680-70000,30
O-09680-80000,17
O-09680-90000,3
O-09685-30000,8
O-09685-50000,2
O-09685-60000,6
O-09688-30000,1
O-09688-40000,1
O-09688-50000,1
O-09688-60000,1
O-09688-70000,3
O-09688-80000,3
O-09688-90000,1
O-09690-10000,4
O-09690-20000,1
O-09690-30000,12
O-09690-40000,1
O-09690-60000,1
O-09694-20000,1
O-09701-10000,6
O-09701-20000,1
O-09701-40000,1
O-09702-20000,20
O-09702-30000,5
O-09702-40000,1
O-09702-50000,1
O-09702-70000,1
O-09705-20000,1
O-09707-30000,1
O-09708-20000,1
O-09708-30000,2
O-09708-40000,30
O-09708-50000,3
O-09708-60000,1
O-09708-70000,1
O-09708-80000,1
O-09709-20000,1
O-09710-20000,10
O-09710-30000,10
O-09710-40000,1
O-09712-10000,10
O-09712-20000,5
O-09712-30000,1
O-09717-20000,1
O-09718-30000,1
O-09718-50000,1
O-09723-10000,4
O-09725-20000,1
O-09726-10000,6
O-09726-20000,1
O-09734-10000,1
O-09734-20000,1
O-09737-20000,-1
O-09738-30000,1
O-09739-40000,1
O-09739-50000,1
O-09739-60000,2
O-09742-10000,1
O-09742-20000,1
O-09743-10000,2
O-09745-10000,1
O-09745-20000,1
O-09747-20000,1
O-09750-10000,5
O-09750-20000,1
O-09752-100000,9
O-09752-120000,5
O-09752-140000,12
O-09752-170000,6
O-09752-180000,12
O-09752-190000,15
O-09752-20000,1
O-09752-30000,1
O-09752-40000,97
O-09752-50000,5
O-09752-60000,2
O-09752-70000,4
O-09752-80000,2
O-09752-90000,3
O-09754-100000,24
O-09754-110000,3
O-09754-120000,2
O-09754-130000,1
O-09754-140000,1
O-09754-150000,3
O-09754-160000,2
O-09754-170000,10
O-09754-180000,2
O-09754-190000,2
O-09754-200000,3
O-09754-210000,6
O-09754-220000,1
O-09754-240000,1
O-09754-250000,3
O-09754-260000,3
O-09754-270000,1
O-09754-280000,1
O-09754-30000,1
O-09754-320000,1
O-09754-330000,1
O-09754-350000,20
O-09754-360000,2
O-09754-370000,1
O-09754-380000,5
O-09754-390000,5
O-09754-40000,5
O-09754-400000,44
O-09754-410000,5
O-09754-420000,1
O-09754-430000,1
O-09754-440000,3
O-09754-460000,1
O-09754-480000,3
O-09754-490000,9
O-09754-50000,1
O-09754-500000,3
O-09754-510000,13
O-09754-520000,1
O-09754-530000,1
O-09754-540000,1
O-09754-550000,2
O-09754-560000,2
O-09754-570000,1
O-09754-580000,1
O-09754-590000,1
O-09754-60000,3
O-09754-600000,1
O-09754-70000,77
O-09756-10000,5
O-09756-100000,1
O-09756-20000,1
O-09756-30000,48
O-09756-40000,5
O-09756-50000,3
O-09756-60000,1
O-09756-70000,1
O-09756-80000,5
O-09756-90000,5
O-09759-20000,5
O-09759-30000,4
O-09762-10000,10
O-09767-10000,3
O-09767-100000,1
O-09767-110000,12
O-09767-120000,4
O-09767-130000,1
O-09767-140000,1
O-09767-20000,2
O-09767-30000,1
O-09767-40000,1
O-09767-50000,2
O-09767-60000,1
O-09767-70000,1
O-09767-80000,3
O-09767-90000,6
O-09768-30000,2
O-09769-20000,4
O-09770-20000,1
O-09773-40000,10
O-09774-40000,6
O-09778-10000,2
O-09778-20000,5
O-09778-30000,1
O-09781-40000,1
O-09785-20000,1
O-09789-10000,5
O-09789-20000,1
O-09789-30000,1
O-09789-40000,2
O-09789-50000,6
O-09789-60000,1
O-09789-70000,1
O-09789-80000,5
O-09789-90000,1
O-09790-10000,1
O-09790-20000,1
O-09790-30000,1
O-09792-20000,1
O-09793-20000,1
O-09794-20000,1
O-09794-30000,1
O-09794-40000,1
O-09794-50000,1
O-09794-60000,1
O-09794-70000,1
O-09800-10000,1
O-09800-20000,1
O-09800-30000,2
O-09800-40000,1
O-09800-50000,1
O-09800-60000,1
O-09802-100000,1
O-09802-110000,4
O-09802-120000,12
O-09802-130000,6
O-09802-140000,2
O-09802-150000,2
O-09802-160000,2
O-09802-170000,2
O-09802-180000,2
O-09802-190000,1
O-09802-20000,11
O-09802-200000,12
O-09802-210000,12
O-09802-220000,12
O-09802-230000,1
O-09802-240000,2
O-09802-250000,1
O-09802-260000,6
O-09802-270000,6
O-09802-280000,1
O-09802-290000,1
O-09802-30000,1
O-09802-300000,12
O-09802-310000,12
O-09802-40000,18
O-09802-50000,6
O-09802-60000,10
O-09802-70000,12
O-09802-80000,6
O-09802-90000,1
O-09803-20000,6
O-09803-30000,1
O-09806-20000,1
O-09807-130000,1
O-09809-20000,6
O-09809-30000,100
O-09809-40000,100
O-09809-50000,80
O-09811-10000,5
O-09815-20000,1
O-09815-30000,1
O-09815-40000,1
O-09817-20000,1
O-09819-20000,1
O-09822-10000,2
O-09824-20000,1
O-09825-30000,6
O-09825-40000,1
O-09826-30000,1
O-09828-40000,1
O-09829-20000,1
O-09831-30000,2
O-09831-40000,6
O-09831-50000,1
O-09831-60000,3
O-09831-70000,4
O-09833-10000,1
O-09833-20000,4
O-09834-30000,4
O-09834-40000,1
O-09834-50000,1
O-09834-60000,1
O-09834-70000,1
O-09835-100000,20
O-09835-110000,1
O-09835-120000,10
O-09835-130000,10
O-09835-140000,10
O-09835-20000,100
O-09835-30000,3
O-09835-40000,1
O-09835-50000,1
O-09835-60000,1
O-09835-70000,30
O-09835-80000,30
O-09835-90000,1
O-09836-20000,1
O-09836-30000,1
O-09842-50000,3
O-09842-60000,1
O-09844-10000,1
O-09846-10000,2
O-09846-20000,1
O-09847-20000,1
O-09848-30000,1
O-09848-40000,1
O-09848-50000,1
O-09848-60000,3
O-09848-70000,1
O-09849-30000,1
O-09851-20000,1
O-09851-30000,6
O-09851-40000,1
O-09855-10000,1
O-09855-20000,50
O-09855-30000,50
O-09855-40000,10
O-09855-50000,1
O-09856-10000,4
O-09856-20000,4
O-09856-30000,2
O-09856-40000,2
O-09856-50000,2
O-09856-60000,2
O-09857-20000,3
O-09857-30000,2
O-09857-40000,10
O-09857-50000,1
O-09857-60000,1
O-09857-70000,-1
O-09857-80000,-1
O-09860-20000,5
O-09866-10000,2
O-09866-20000,1
O-09873-20000,1
O-09875-20000,1
O-09875-30000,1
O-09875-50000,1
O-09877-10000,12
O-09877-20000,1
O-09879-30000,2
O-09879-40000,1
O-09879-50000,20
O-09882-50000,2
O-09882-60000,2
O-09885-40000,1
O-09888-10000,277
O-09888-20000,1
O-09892-10000,86
O-09892-15000,1
O-09895-40000,2
O-09896-20000,1
O-09896-30000,1
O-09896-40000,1
O-09896-50000,1
O-09899-10000,1
O-09899-20000,1
O-09900-40000,2
O-09900-50000,1
O-09903-110000,2
O-09903-120000,4
O-09903-130000,3
O-09903-140000,1
O-09903-150000,2
O-09903-160000,2
O-09903-170000,80
O-09903-180000,50
O-09903-190000,200
O-09903-200000,100
O-09903-210000,3
O-09903-220000,-1
O-09903-230000,-1
O-09903-30000,1
O-09903-40000,2
O-09903-50000,1
O-09903-60000,6
O-09903-70000,12
O-09903-80000,11
O-09903-90000,11
O-09904-20000,1
O-09905-20000,1
O-09907-20000,60
O-09908-20000,1
O-09910-10000,10
O-09910-20000,12
O-09910-30000,1
O-09910-40000,1
O-09912-20000,1
O-09913-20000,1
O-09915-20000,2
O-09917-100000,5
O-09917-110000,1
O-09917-120000,1
O-09917-130000,9
O-09917-140000,9
O-09917-150000,1
O-09917-160000,1
O-09917-170000,1
O-09917-180000,1
O-09917-190000,1
O-09917-40000,6
O-09917-50000,6
O-09917-60000,3
O-09917-70000,1
O-09917-80000,20
O-09917-90000,10
O-09918-30000,50
O-09918-40000,50
O-09918-50000,50
O-09919-30000,10
O-09919-40000,10
O-09921-10000,10
O-09921-100000,5
O-09921-110000,1
O-09921-120000,1
O-09921-130000,1
O-09921-140000,1
O-09921-20000,4
O-09921-30000,1
O-09921-40000,1
O-09921-50000,1
O-09921-60000,1
O-09921-70000,4
O-09921-80000,1
O-09921-90000,1
O-09922-100000,1
O-09922-20000,1
O-09922-30000,1
O-09922-40000,2
O-09922-50000,1
O-09922-60000,1
O-09922-70000,2
O-09922-80000,1
O-09923-20000,2
O-09923-30000,1
O-09923-40000,1
O-09926-20000,1
O-09932-10000,10
O-09932-20000,10
O-09932-30000,1
O-09941-20000,1
O-09943-10000,6
O-09943-20000,1
O-09944-60000,1
O-09948-20000,1
O-09949-20000,1
O-09952-20000,1
O-09954-10000,1
O-09956-110000,10
O-09956-90000,5
O-09959-20000,6
O-09959-30000,2
O-09959-40000,2
O-09959-50000,2
O-09959-60000,1
O-09961-20000,2
O-09962-20000,10
O-09962-30000,2
O-09962-40000,5
O-09962-50000,1
O-09963-60000,1
O-09965-10000,10
O-09965-100000,20
O-09965-110000,5
O-09965-20000,10
O-09965-30000,2
O-09965-40000,1
O-09965-50000,1
O-09965-60000,1
O-09965-70000,20
O-09965-80000,7
O-09965-90000,20
O-09966-20000,1
O-09966-30000,1
O-09966-40000,1
O-09966-50000,1
O-09966-60000,1
O-09971-20000,1
O-09972-30000,4
O-09972-40000,2
O-09972-50000,1
O-09972-60000,4
O-09972-70000,4
O-09972-90000,1
O-09974-70000,3
O-09974-80000,3
O-09974-90000,3
O-09976-10000,1
O-09976-100000,1
O-09976-110000,1
O-09976-20000,1
O-09976-30000,1
O-09976-40000,1
O-09976-50000,1
O-09976-60000,1
O-09976-70000,1
O-09976-80000,3
O-09976-90000,3
O-09977-20000,1
O-09980-20000,1
O-09984-10000,1
O-09984-20000,1
O-09987-10000,2
O-09987-20000,1
O-09989-20000,4
O-09989-30000,1
O-09990-20000,5
O-09991-30000,5
O-09991-40000,5
O-09991-50000,7
O-09991-60000,1
O-09992-10000,2
O-09992-20000,6
O-09995-30000,10
O-09995-40000,1
O-09996-20000,1
O-09998-10000,2
O-09998-20000,2
O-09998-30000,1
O-10001-10000,5
O-10003-20000,1
O-10003-30000,1
O-10006-20000,1
O-10009-10000,1
O-10015-10000,1
O-10015-100000,1
O-10015-20000,1
O-10015-30000,1
O-10015-40000,1
O-10015-50000,1
O-10015-60000,1
O-10015-70000,1
O-10015-80000,1
O-10015-90000,1
O-10016-20000,2
O-10016-30000,1
O-10017-110000,-1
O-10017-120000,-1
O-10017-130000,-1
O-10017-140000,-1
O-10017-150000,-1
O-10017-40000,20
O-10017-50000,5
O-10017-60000,1
O-10017-70000,3
O-10017-80000,1
O-10017-90000,1
O-10031-10000,2
O-10035-10000,2
O-10036-10000,10
O-10036-20000,4
O-10036-30000,30
O-10039-40000,1
O-10039-50000,1
O-10039-60000,1
O-10042-10000,1
O-10042-20000,1
O-10042-30000,6
O-10042-40000,1
O-10043-10000,1
O-10049-10000,1
O-10049-100000,1
O-10049-110000,1
O-10049-120000,1
O-10049-130000,1
O-10049-140000,1
O-10049-150000,1
O-10049-20000,1
O-10049-30000,10
O-10049-40000,1
O-10049-50000,1
O-10049-60000,1
O-10049-70000,1
O-10049-80000,1
O-10049-90000,1
O-10053-10000,1
O-10055-10000,1
O-10059-20000,2
O-10060-20000,2
O-10060-30000,1
O-10060-40000,2
O-10060-50000,5
O-10060-60000,1
O-10060-70000,1
O-10060-80000,1
O-10061-20000,1
O-10064-10000,1
O-10064-20000,1
O-10066-30000,1
O-10070-20000,5
O-10071-100000,1
O-10071-110000,1
O-10071-20000,2
O-10071-30000,18
O-10071-40000,12
O-10071-50000,12
O-10071-60000,6
O-10071-70000,6
O-10071-80000,6
O-10071-90000,18
O-10075-10000,400
O-10075-20000,30
O-10075-30000,5
O-10075-40000,2
O-10075-60000,1
O-10076-20000,25
O-10076-30000,61
O-10076-40000,14
O-10076-50000,60
O-10076-60000,1
O-10076-80000,1
O-10077-20000,6
O-10077-30000,8
O-10077-40000,6
O-10077-50000,1
O-10079-30000,1
O-10080-10000,1
O-10080-20000,1
O-10080-30000,1
O-10081-100000,30
O-10081-110000,35
O-10081-120000,30
O-10081-130000,30
O-10081-140000,30
O-10081-150000,30
O-10081-160000,30
O-10081-170000,30
O-10081-180000,30
O-10081-190000,30
O-10081-20000,16
O-10081-200000,30
O-10081-210000,1
O-10081-230000,1
O-10081-250000,1
O-10081-270000,1
O-10081-290000,1
O-10081-30000,16
O-10081-310000,1
O-10081-40000,30
O-10081-50000,30
O-10081-60000,25
O-10081-70000,25
O-10081-80000,30
O-10081-90000,30
O-10083-10000,1
O-10083-20000,1
O-10083-30000,2
O-10083-40000,1
O-10083-50000,2
O-10083-60000,1
O-10083-70000,1
O-10083-80000,1
O-10084-20000,2
O-10086-10000,16
O-10087-20000,6
O-10087-30000,6
O-10087-40000,1
O-10088-20000,2
O-10088-30000,2
O-10088-60000,1
O-10089-20000,1
O-10090-30000,1
O-10091-20000,1
O-10091-30000,1
O-10092-20000,1
O-10093-20000,20
O-10093-30000,10
O-10093-40000,1
O-10094-20000,1
O-10097-10000,1
O-10097-20000,1
O-10097-30000,1
O-10097-40000,1
O-10097-50000,10
O-10098-20000,3
O-10100-30000,2
O-10100-40000,1
O-10100-50000,1
O-10102-20000,50
O-10102-30000,1
O-10105-20000,1
O-10108-10000,1
O-10109-30000,1
O-10110-20000,4
O-10110-30000,1
O-10112-30000,4
O-10112-40000,1
O-10114-30000,1
O-10116-20000,5
O-10116-30000,3
O-10116-40000,3
O-10116-50000,1
O-10116-60000,1
O-10117-20000,4
O-10117-30000,1
O-10119-10000,3
O-10119-20000,1
O-10120-20000,1
O-10120-30000,1
O-10120-40000,1
O-10120-50000,20
O-10120-60000,20
O-10120-70000,1
O-10120-80000,1
O-10124-30000,2
O-10124-40000,1
O-10128-20000,1
O-10130-10000,3
O-10130-20000,1
O-10130-30000,20
O-10130-40000,4
O-10130-50000,2
O-10130-60000,1
O-10133-50000,10
O-10134-20000,3
O-10134-30000,3
O-10138-20000,1
O-10139-20000,2
O-10139-30000,4
O-10139-40000,2
O-10141-10000,1
O-10142-110000,1
O-10142-20000,6
O-10142-30000,4
O-10142-40000,1
O-10142-50000,1
O-10142-60000,1
O-10142-70000,3
O-10142-80000,1
O-10144-20000,3
O-10144-30000,3
O-10145-20000,1
O-10148-20000,1
O-10149-20000,1
O-10150-10000,1
O-10150-20000,1
O-10150-30000,1
O-10160-30000,2
O-10160-40000,1
O-10163-10000,1
O-10163-20000,1
