Order Number,Country,Region,Item Number,Sales Qty,Sales Amount,Order Date,Order Year,Order Qtr,Order Month,Order Week,Intercompany,Prod Segment,Product Code,Product Line,Invoice Number,Invoice Posting Date,Sales Year,Sales Qtr,Sales Month,Sales Week,Instrument Count
O-08185,Germany,Europe,B0517,1,$910,10/16/2024,2024,Q4,OCT,42,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08169,Japan,ROW,B6317,1,"$1,132",10/16/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08169,Japan,ROW,B4433,1,$442,10/16/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08228,South Korea,ROW,B0162,5,"$2,616",10/18/2024,2024,Q4,OCT,42,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08228,South Korea,ROW,A6540,1,$134,10/18/2024,2024,Q4,OCT,42,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08229,Japan,ROW,C0355,1,$418,10/18/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08231,Sweden,Europe,A4922,6,$290,10/18/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08231,Sweden,Europe,A1122,5,$539,10/18/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08231,Sweden,Europe,A8951,2,$400,10/18/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08241,Canada,ROW,B5160,1,$325,10/18/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08230,Japan,ROW,C0355,1,"$2,404",10/18/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08230,Japan,ROW,C0217,5,$694,10/18/2024,2024,Q4,OCT,42,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08260,Vietnam,ROW,A1722,5,$324,10/21/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08260,Vietnam,ROW,A2622,5,$377,10/21/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08260,Vietnam,ROW,A1162,3,"$1,316",10/21/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08260,Vietnam,ROW,A3555,3,$663,10/21/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08260,Vietnam,ROW,C0060,1,$319,10/21/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08260,Vietnam,ROW,C0517,1,$887,10/21/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08286,France,Europe,A4822,1,$43,10/22/2024,2024,Q4,OCT,43,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08290,India,ROW,A4822,8,$196,10/22/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08290,India,ROW,A4922,8,$522,10/22/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08290,India,ROW,C0060,1,$587,10/22/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08290,India,ROW,C0534,1,$798,10/22/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08290,India,ROW,A0560,1,$46,10/22/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08290,India,ROW,A3555,2,$597,10/22/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08290,India,ROW,C0517,1,$408,10/22/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08290,India,ROW,A0932,2,$28,10/22/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08332,Croatia,Europe,C8925,2,$841,10/23/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08332,Croatia,Europe,A2828,50,$194,10/23/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08336,Colombia,ROW,C0834,1,"$3,298",10/23/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08322,South Africa,ROW,A2362,3,$870,10/23/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-08322,South Africa,ROW,A4127,6,$31,10/23/2024,2024,Q4,OCT,43,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06380,South Korea,ROW,C1433,1,"$1,135",8/22/2023,2023,Q3,AUG,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02474,France,Europe,A0129,1,"$1,330",2/28/2024,2024,Q1,FEB,9,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-04563,Germany,Europe,B0034,1,$491,5/23/2024,2024,Q2,MAY,21,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-05845,France,Europe,C0361,9,$896,7/11/2024,2024,Q3,JUL,28,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-05845,France,Europe,C5325,3,$52,7/11/2024,2024,Q3,JUL,28,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-05845,France,Europe,C7325,6,$21,7/11/2024,2024,Q3,JUL,28,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-05845,France,Europe,C0161,9,$243,7/11/2024,2024,Q3,JUL,28,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-05845,France,Europe,C0261,9,$377,7/11/2024,2024,Q3,JUL,28,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06721,China,China,C1334,1,"$1,103",8/19/2024,2024,Q3,AUG,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06721,China,China,C0362,1,$745,8/19/2024,2024,Q3,AUG,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06990,South Korea,ROW,B8025,1,"$2,190",8/30/2024,2024,Q3,AUG,35,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07163,France,Europe,C1125,6,$109,9/9/2024,2024,Q3,SEP,37,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07163,France,Europe,C2125,6,$300,9/9/2024,2024,Q3,SEP,37,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07163,France,Europe,C4725,1,$185,9/9/2024,2024,Q3,SEP,37,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07163,France,Europe,C4825,1,$508,9/9/2024,2024,Q3,SEP,37,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07289,France,Europe,B1833,1,$292,9/12/2024,2024,Q3,SEP,37,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02108,USA,N. America,C0261,1,$392,11/1/2021,2021,Q4,NOV,,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02108,USA,N. America,C0261,1,$363,11/1/2021,2021,Q4,NOV,,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02108,USA,N. America,C0261,1,$193,11/1/2021,2021,Q4,NOV,,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02108,USA,N. America,C0261,1,$117,11/1/2021,2021,Q4,NOV,,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02487,USA,N. America,C0261,1,$244,1/13/2022,2022,Q1,JAN,2,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06824,USA,N. America,C1433,1,"$1,188",7/14/2022,2022,Q3,JUL,28,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-09871,USA,N. America,B1133,-1,-$85,9/2/2022,2022,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02231,India,ROW,C0032,-2,-$8,11/17/2022,2022,Q4,NOV,46,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-10686,India,ROW,C0531,-1,-$38,11/17/2022,2022,Q4,NOV,46,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-09743,India,ROW,A3425,-5,-$4,11/17/2022,2022,Q4,NOV,46,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07129,India,ROW,A1154,-2,-$3,11/17/2022,2022,Q4,NOV,46,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-09864,India,ROW,A1254,-2,-$5,11/17/2022,2022,Q4,NOV,46,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06971,India,ROW,C0102,-2,-$154,11/17/2022,2022,Q4,NOV,46,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-03962,India,ROW,A4725,-4,-$10,11/17/2022,2022,Q4,NOV,46,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-10099,USA,N. America,A3062,-1,"-$1,340",12/8/2022,2022,Q4,DEC,49,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-04332,USA,N. America,A3062,-1,-$348,12/8/2022,2022,Q4,DEC,49,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,A1925,10,$6,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,A1825,10,$10,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,C1561,5,$73,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,A2127,2,$408,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,A7027,6,$61,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,A4327,20,$508,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,X6912,1,$60,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,X5023,4,$85,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,A4025,25,$159,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,X6847,1,$34,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,A1925,5,$351,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,X6839,1,$28,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,X3861,1,$245,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,A4316,1,$47,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,A6525,5,$243,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,A7425,5,$128,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,A4127,20,$17,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,A5325,2,$11,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,X6522,1,$486,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,X2044,1,"$1,038",2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,C0361,20,$233,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,X4940,1,$420,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,C0261,20,$904,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,C0361,20,$455,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,C9025,10,$206,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,A0433,1,$44,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01779,Kuwait,ROW,X9219,1,$19,2/8/2023,2023,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-03442,USA,N. America,A4016,1,$224,4/14/2023,2023,Q2,APR,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-03442,USA,N. America,C1233,1,$550,4/14/2023,2023,Q2,APR,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-10961,USA,N. America,C0525,-2,-$409,6/23/2023,2023,Q2,JUN,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07629,USA,N. America,C0154,-2,-$30,6/23/2023,2023,Q2,JUN,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-05733,USA,N. America,C0261,4,"$1,844",7/21/2023,2023,Q3,JUL,29,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-03529,Canada,ROW,A2216,-1,-$298,9/21/2023,2023,Q3,SEP,38,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02489,USA,N. America,C0161,4,"$1,519",2/28/2024,2024,Q1,FEB,9,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02489,USA,N. America,C0361,4,"$1,787",2/28/2024,2024,Q1,FEB,9,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02489,USA,N. America,C0561,4,"$1,429",2/28/2024,2024,Q1,FEB,9,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02489,USA,N. America,C2461,4,$927,2/28/2024,2024,Q1,FEB,9,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02489,USA,N. America,C2561,4,"$1,697",2/28/2024,2024,Q1,FEB,9,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02592,Spain,Europe,C0047,1,$32,3/4/2024,2024,Q1,MAR,10,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06261,USA,N. America,C3125,-4,"-$1,169",4/17/2024,2024,Q2,APR,16,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-05107,Romania,Europe,C0161,6,$257,6/13/2024,2024,Q2,JUN,24,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-05551,USA,N. America,C3033,1,"$2,329",6/27/2024,2024,Q2,JUN,26,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,C0361,8,$55,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,C2032,1,$51,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,A0454,5,$25,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,A0454,5,$23,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,C0161,10,$151,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,A0454,1,$15,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,B1325,2,$106,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,C4325,3,$20,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,A6925,9,$12,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,B1525,6,$11,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,A4962,2,$34,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,A2116,1,$252,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,A6625,6,$6,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,A4627,6,$7,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,B0233,1,$158,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,C5514,1,$23,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,C0125,1,$101,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,C2125,3,$147,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,C3125,2,$19,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,C0231,1,$6,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,C9525,1,$5,7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06181,Turkey,ROW,A9134,2,"$2,237",7/26/2024,2024,Q3,JUL,30,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06651,Turkey,ROW,A3316,1,$155,8/16/2024,2024,Q3,AUG,33,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06651,Turkey,ROW,C3061,2,$387,8/16/2024,2024,Q3,AUG,33,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07005,USA,N. America,A1728,2,$0,8/30/2024,2024,Q3,AUG,35,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07051,USA,N. America,C6425,3,$671,9/4/2024,2024,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07060,USA,N. America,C0132,15,$239,9/4/2024,2024,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07054,India,ROW,A0232,6,$8,9/4/2024,2024,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07054,India,ROW,A5627,6,$44,9/4/2024,2024,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07054,India,ROW,A3425,6,$5,9/4/2024,2024,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07054,India,ROW,A4425,6,$2,9/4/2024,2024,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07054,India,ROW,A6625,6,$2,9/4/2024,2024,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07054,India,ROW,C0453,2,$204,9/4/2024,2024,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07054,India,ROW,C0153,1,$15,9/4/2024,2024,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07054,India,ROW,A0432,2,$6,9/4/2024,2024,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07054,India,ROW,C1225,1,$600,9/4/2024,2024,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07091,Japan,ROW,B1009,4,$640,9/5/2024,2024,Q3,SEP,36,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07296,Sweden,Europe,C0561,6,$512,9/12/2024,2024,Q3,SEP,37,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07614,United Arab Emirates,ROW,C0153,2,$56,9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07614,United Arab Emirates,ROW,C0261,20,"$2,017",9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07614,United Arab Emirates,ROW,C0133,1,"$1,977",9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07614,United Arab Emirates,ROW,C0525,4,$33,9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07614,United Arab Emirates,ROW,C0325,4,$118,9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07614,United Arab Emirates,ROW,A6432,6,$138,9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07614,United Arab Emirates,ROW,A5627,30,$207,9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07614,United Arab Emirates,ROW,C4625,3,$238,9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07614,United Arab Emirates,ROW,C1825,3,$546,9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07658,Mexico,ROW,X8495,1,$109,9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07658,Mexico,ROW,X8804,4,$648,9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07658,Mexico,ROW,C1714,1,$472,9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07658,Mexico,ROW,A9928,1,$0,9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07658,Mexico,ROW,B8025,1,$143,9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07658,Mexico,ROW,B1233,1,$41,9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07658,Mexico,ROW,A0625,13,$28,9/25/2024,2024,Q3,SEP,39,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
