Order Number,Country Code,Country,Region,Item Number,Sales Qty,Sales Amount,Order Date,Order Week,Intercompany,Prod Segment,Product Code,Product Line,Invoice Number,Invoice Posting Date,Instrument Count
O-03978,KR,South Korea,ROW,X7687,,$420,7/12/2024,28,Intercompany,Service,Service Contracts,Service Contracts,I-03978,7/12/2024,-1
O-03999,CN,China,China,X9882,,$238,4/30/2024,17,Intercompany,Service,Service Contracts,Service Contracts,I-03999,4/30/2024,0
O-03979,US,USA,N. America,X7118,,$70,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-03979,4/30/2024,0
O-03982,US,USA,N. America,X5893,,$181,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-03982,4/30/2024,0
O-03988,US,USA,N. America,X2787,,$183,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-03988,4/30/2024,0
O-04024,US,USA,N. America,X5122,,$545,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04024,4/30/2024,0
O-04027,US,USA,N. America,X6401,,"$1,195",4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04027,4/30/2024,0
O-04037,US,USA,N. America,X4867,,$637,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04037,4/30/2024,0
O-04039,SE,Sweden,Europe,X2243,,$622,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04039,4/30/2024,0
O-04066,US,USA,N. America,X9470,,$236,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04066,4/30/2024,0
O-04140,GB,Great Britain,Europe,X2475,,$174,5/3/2024,18,Intercompany,Service,Service Contracts,Service Contracts,I-04140,6/7/2024,0
O-04147,US,USA,N. America,X7341,,$83,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04147,4/30/2024,0
O-04149,BR,Brazil,ROW,X5571,,"$3,598",5/3/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04149,6/26/2024,0
O-04189,CN,China,China,X2375,,$347,5/6/2024,19,Intercompany,Service,Service Contracts,Service Contracts,I-04189,5/10/2024,0
O-04207,US,USA,N. America,X2317,,$272,5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04207,5/10/2024,0
O-04211,GB,Great Britain,Europe,X1206,,$77,5/7/2024,19,Intercompany,Service,Service Contracts,Service Contracts,I-04211,5/9/2024,0
O-03985,US,USA,N. America,X5528,,$237,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-03985,4/30/2024,0
O-03989,US,USA,N. America,X1547,,$59,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-03989,4/30/2024,0
O-03990,US,USA,N. America,X7902,,$155,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-03990,4/30/2024,0
O-03991,US,USA,N. America,X0802,,$117,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-03991,4/30/2024,0
O-03993,US,USA,N. America,X5922,,$99,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-03993,7/24/2024,0
O-03994,US,USA,N. America,X3965,,$42,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-03994,4/30/2024,0
O-03995,BE,Belgium,Europe,X1928,,$50,4/30/2024,17,Intercompany,Service,Service Contracts,Service Contracts,I-03995,4/30/2024,0
O-03996,US,USA,N. America,X4545,,$226,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-03996,4/30/2024,0
O-03997,US,USA,N. America,X5562,,$130,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-03997,5/29/2024,0
O-03998,US,USA,N. America,X2506,,$62,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-03998,5/6/2024,1
O-04000,GB,Great Britain,Europe,X0573,,"$2,580",4/30/2024,17,Intercompany,Service,Service Contracts,Service Contracts,I-04000,4/30/2024,0
O-04002,CN,China,China,X3370,,$641,4/30/2024,17,Intercompany,Service,Service Contracts,Service Contracts,I-04002,5/17/2024,0
O-04122,US,USA,N. America,X2229,,$568,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04122,4/30/2024,0
O-04006,CN,China,China,X5223,,$227,4/30/2024,17,Intercompany,Service,Service Contracts,Service Contracts,I-04006,5/3/2024,0
O-04017,US,USA,N. America,X1231,,"$1,790",4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04017,4/30/2024,0
O-04026,US,USA,N. America,X2838,,$252,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04026,4/30/2024,0
O-04043,US,USA,N. America,X1890,,$322,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04043,5/2/2024,0
O-04076,US,USA,N. America,X9165,,$550,5/1/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04076,9/25/2024,1
O-04131,FR,France,Europe,X9016,,$389,5/3/2024,18,Intercompany,Service,Service Contracts,Service Contracts,I-04131,5/9/2024,0
O-04159,US,USA,N. America,X0651,,$767,5/3/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04159,5/7/2024,0
O-04185,CA,Canada,ROW,X8086,,$214,5/6/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04185,5/8/2024,0
O-04217,MY,Malaysia,ROW,X2163,,"$1,208",5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04217,5/9/2024,0
O-04019,DE,Germany,Europe,X8049,,$226,4/30/2024,17,Intercompany,Service,Service Contracts,Service Contracts,I-04019,5/2/2024,0
O-04020,ZA,South Africa,ROW,X2371,,$304,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04020,5/30/2024,0
O-04032,US,USA,N. America,X4388,,$407,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04032,4/30/2024,0
O-04056,US,USA,N. America,X6073,,$304,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04056,4/30/2024,0
O-04057,CA,Canada,ROW,X6206,,$330,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04057,5/1/2024,0
O-04134,FR,France,Europe,X5678,,"$2,447",5/3/2024,18,Intercompany,Service,Service Contracts,Service Contracts,I-04134,5/3/2024,0
O-04154,US,USA,N. America,X2590,,$156,5/3/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04154,9/30/2024,1
O-04161,BR,Brazil,ROW,X0349,,$304,5/3/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04161,4/30/2024,0
O-04188,US,USA,N. America,X4821,,$986,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04188,4/30/2024,0
O-04191,US,USA,N. America,X0456,,$271,5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04191,5/9/2024,0
O-04192,US,USA,N. America,X1643,,$315,5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04192,5/9/2024,0
O-04197,FI,Finland,Europe,X4021,,$160,5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04197,5/9/2024,0
O-04198,FR,France,Europe,X3831,,"$1,024",5/7/2024,19,Intercompany,Service,Service Contracts,Service Contracts,I-04198,6/19/2024,1
O-04199,US,USA,N. America,X9933,,$193,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04199,4/30/2024,0
O-04202,FR,France,Europe,X8688,,"$12,667",5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04202,5/7/2024,0
O-04216,US,USA,N. America,X7585,,"$1,153",5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04216,5/10/2024,0
O-04053,DK,Denmark,Europe,X8890,,"$1,159",4/30/2024,17,Intercompany,Service,Service Contracts,Service Contracts,I-04053,5/2/2024,0
O-04095,CN,China,China,X6602,,"$1,679",5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04095,5/3/2024,0
O-04119,US,USA,N. America,X6482,,$767,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04119,5/2/2024,0
O-04126,US,USA,N. America,X3439,,$702,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04126,5/6/2024,0
O-04129,BE,Belgium,Europe,X5846,,$336,5/2/2024,18,Intercompany,Service,Service Contracts,Service Contracts,I-04129,5/2/2024,0
O-04163,US,USA,N. America,X4372,,$154,5/6/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04163,6/11/2024,0
O-04023,US,USA,N. America,X2375,,$373,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04023,4/30/2024,0
O-04034,US,USA,N. America,X6750,,"$1,302",4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04034,4/30/2024,0
O-04045,US,USA,N. America,X7437,,$322,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04045,4/30/2024,0
O-04067,US,USA,N. America,X5018,,"$1,238",4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04067,4/30/2024,0
O-04112,US,USA,N. America,X9789,,$213,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04112,5/2/2024,0
O-04114,US,USA,N. America,X8791,,$485,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04114,5/6/2024,0
O-04115,US,USA,N. America,X7290,,$314,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04115,5/2/2024,0
O-04117,US,USA,N. America,X2012,,$521,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04117,5/2/2024,0
O-04127,US,USA,N. America,X2344,,$829,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04127,5/6/2024,0
O-04144,US,USA,N. America,X0728,,"$2,386",4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04144,4/30/2024,0
O-04164,US,USA,N. America,X4302,,$462,5/6/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04164,5/8/2024,0
O-04167,TH,Thailand,ROW,X2584,,"$1,917",5/6/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04167,6/25/2024,2
O-04175,DE,Germany,Europe,X6685,,$326,5/6/2024,19,Intercompany,Service,Service Contracts,Service Contracts,I-04175,8/15/2024,0
O-04022,US,USA,N. America,X5880,,"$1,023",4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04022,4/30/2024,0
O-04035,US,USA,N. America,X5324,,$470,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04035,4/30/2024,0
O-04068,US,USA,N. America,X4049,,"$1,705",4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04068,4/30/2024,0
O-04079,US,USA,N. America,X0818,,"$3,272",5/1/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04079,5/3/2024,0
O-04081,GB,Great Britain,Europe,X8349,,$137,5/1/2024,18,Intercompany,Service,Service Contracts,Service Contracts,I-04081,5/9/2024,0
O-04103,US,USA,N. America,X0186,,$171,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04103,8/5/2024,0
O-04125,US,USA,N. America,X5963,,$213,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04125,5/6/2024,0
O-04145,CH,Switzerland,Europe,X7619,,"$1,073",5/3/2024,18,Intercompany,Service,Service Contracts,Service Contracts,I-04145,5/9/2024,0
O-04156,US,USA,N. America,X4046,,$183,5/3/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04156,5/31/2024,1
O-04162,CN,China,China,X5584,,"$1,148",8/13/2024,33,Intercompany,Service,Service Contracts,Service Contracts,I-04162,8/13/2024,0
O-04180,US,USA,N. America,X0003,,"$10,072",5/6/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04180,5/8/2024,0
O-04200,US,USA,N. America,X7504,,"$2,240",5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04200,5/7/2024,0
O-04215,US,USA,N. America,X4001,,$695,5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04215,5/9/2024,0
O-04219,US,USA,N. America,X8769,,$706,5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04219,5/22/2024,1
O-04222,US,USA,N. America,X8391,,$930,5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04222,5/10/2024,0
O-04224,KR,South Korea,ROW,X8873,,$260,7/12/2024,28,Intercompany,Service,Service Contracts,Service Contracts,I-04224,7/12/2024,0
O-04038,US,USA,N. America,X3533,,$977,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04038,7/23/2024,0
O-04042,US,USA,N. America,X8374,,$910,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04042,4/30/2024,0
O-04048,ES,Spain,Europe,X7099,,"$1,396",4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04048,5/1/2024,0
O-04059,IT,Italy,Europe,X3800,,$252,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04059,5/1/2024,0
O-04060,US,USA,N. America,X3839,,$326,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04060,4/30/2024,0
O-04073,US,USA,N. America,X7299,,$436,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04073,5/7/2024,0
O-04077,US,USA,N. America,X9831,,$530,5/1/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04077,8/21/2024,1
O-04120,US,USA,N. America,X6374,,$83,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04120,5/2/2024,0
O-04128,US,USA,N. America,X6957,,$568,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04128,5/6/2024,0
O-04141,JP,Japan,ROW,X3076,,$468,5/3/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04141,5/6/2024,0
O-04151,US,USA,N. America,X0802,,"$1,482",5/3/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04151,5/16/2024,0
O-04183,US,USA,N. America,X6407,,"$1,241",4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04183,4/30/2024,0
O-04195,CN,China,China,X2450,,$658,5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04195,5/10/2024,0
O-04204,US,USA,N. America,X9479,,"$1,759",5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04204,5/7/2024,0
O-04208,US,USA,N. America,X0177,,"$1,693",5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04208,5/7/2024,0
O-04221,US,USA,N. America,X2170,,$381,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04221,4/30/2024,0
O-04074,CL,Chile,ROW,X4318,,$783,5/1/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04074,6/6/2024,0
O-04110,GB,Great Britain,Europe,X3845,,$830,5/2/2024,18,Intercompany,Service,Service Contracts,Service Contracts,I-04110,5/9/2024,0
O-04139,DE,Germany,Europe,X1076,,$21,5/3/2024,18,Intercompany,Service,Service Contracts,Service Contracts,I-04139,5/9/2024,0
O-04165,US,USA,N. America,X3501,,$283,5/6/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04165,5/8/2024,0
O-04182,CN,China,China,X0117,,$747,5/6/2024,19,Intercompany,Service,Service Contracts,Service Contracts,I-04182,5/24/2024,0
O-04184,US,USA,N. America,X4868,,$293,5/6/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04184,5/8/2024,0
O-04004,CN,China,China,X6986,,$71,4/30/2024,17,Intercompany,Service,Service Contracts,Service Contracts,I-04004,5/10/2024,0
O-04009,CN,China,China,X6773,,$497,4/30/2024,17,Intercompany,Service,Service Contracts,Service Contracts,I-04009,5/3/2024,0
O-04011,CN,China,China,X8482,,$745,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04011,6/27/2024,1
O-04028,US,USA,N. America,X4444,,$141,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04028,4/30/2024,0
O-04051,IT,Italy,Europe,X8767,,$746,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04051,5/8/2024,1
O-04071,US,USA,N. America,X7265,,$599,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04071,5/2/2024,0
O-04084,US,USA,N. America,X9929,,"$1,251",5/1/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04084,5/3/2024,0
O-04158,US,USA,N. America,X6195,,$658,5/3/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04158,5/8/2024,0
O-04169,US,USA,N. America,X4388,,$828,5/6/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04169,5/8/2024,0
O-04196,US,USA,N. America,X7496,,"$1,473",5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04196,5/7/2024,0
O-04214,US,USA,N. America,X1999,,$254,5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04214,5/9/2024,0
O-04097,GB,Great Britain,Europe,X2342,,$361,5/2/2024,18,Intercompany,Service,Service Contracts,Service Contracts,I-04097,5/9/2024,0
O-04132,US,USA,N. America,X1828,,$830,5/3/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04132,5/7/2024,0
O-04133,US,USA,N. America,X9416,,$105,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04133,4/30/2024,0
O-04203,ES,Spain,Europe,X0482,,$439,5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04203,5/9/2024,0
O-04209,US,USA,N. America,X3204,,"$1,498",5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04209,5/23/2024,0
O-04005,CN,China,China,X7366,,$738,4/30/2024,17,Intercompany,Service,Service Contracts,Service Contracts,I-04005,5/17/2024,0
O-04030,US,USA,N. America,X7204,,$117,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04030,4/30/2024,0
O-04104,DE,Germany,Europe,X0368,,$163,5/2/2024,18,Intercompany,Service,Service Contracts,Service Contracts,I-04104,5/9/2024,0
O-04085,US,USA,N. America,X9531,,$261,5/1/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04085,5/3/2024,0
O-04153,US,USA,N. America,X8138,,$960,5/3/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04153,10/16/2024,1
O-04210,US,USA,N. America,X4862,,"$1,081",4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04210,4/30/2024,0
O-04041,US,USA,N. America,X5813,,$830,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04041,4/30/2024,0
O-04089,US,USA,N. America,X9894,,$482,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04089,4/30/2024,0
O-04090,US,USA,N. America,X4915,,$166,5/1/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04090,5/3/2024,0
O-04116,US,USA,N. America,X8982,,$325,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04116,5/2/2024,0
O-04118,US,USA,N. America,X5712,,$42,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04118,6/4/2024,0
O-04152,US,USA,N. America,X6027,,"$1,577",5/3/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04152,9/30/2024,1
O-04170,US,USA,N. America,X0958,,$625,5/6/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04170,5/29/2024,0
O-04193,US,USA,N. America,X3896,,$366,5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04193,5/7/2024,0
O-04213,US,USA,N. America,X4982,,$878,5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04213,5/9/2024,0
O-04225,US,USA,N. America,X7226,,$419,5/8/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04225,5/10/2024,0
O-04031,US,USA,N. America,X8224,,$79,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04031,5/2/2024,0
O-04205,US,USA,N. America,X7341,,$635,5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04205,5/7/2024,0
O-04021,US,USA,N. America,X0757,,$123,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04021,4/30/2024,0
O-04094,US,USA,N. America,X6273,,$944,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04094,4/30/2024,0
O-04099,DE,Germany,Europe,X2072,,$211,5/2/2024,18,Intercompany,Service,Service Contracts,Service Contracts,I-04099,5/9/2024,0
O-04206,US,USA,N. America,X9716,,$329,5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04206,5/7/2024,0
O-04007,CN,China,China,X6660,,$415,4/30/2024,17,Intercompany,Service,Service Contracts,Service Contracts,I-04007,5/14/2024,0
O-04008,CN,China,China,X3252,,"$1,159",4/30/2024,17,Intercompany,Service,Service Contracts,Service Contracts,I-04008,5/17/2024,0
O-04016,US,USA,N. America,X2996,,"$3,119",7/31/2024,31,Not IC,Service,Service Contracts,Service Contracts,I-04016,7/31/2024,0
O-04040,US,USA,N. America,X2994,,"$1,137",4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04040,4/30/2024,0
O-04061,IT,Italy,Europe,X7685,,$426,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04061,5/2/2024,0
O-04087,US,USA,N. America,X6307,,$343,5/1/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04087,5/3/2024,0
O-04088,US,USA,N. America,X8237,,"$4,911",5/1/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04088,5/3/2024,0
O-04096,DE,Germany,Europe,X2746,,"$1,349",5/2/2024,18,Intercompany,Service,Service Contracts,Service Contracts,I-04096,5/9/2024,0
O-04138,BE,Belgium,Europe,X5141,,$118,5/3/2024,18,Intercompany,Service,Service Contracts,Service Contracts,I-04138,5/9/2024,0
O-04150,KR,South Korea,ROW,X6336,,$50,5/3/2024,18,Intercompany,Service,Service Contracts,Service Contracts,I-04150,5/10/2024,1
O-04010,CN,China,China,X5620,,$786,4/30/2024,17,Intercompany,Service,Service Contracts,Service Contracts,I-04010,5/3/2024,0
O-04064,US,USA,N. America,X2129,,"$4,587",4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04064,5/2/2024,0
O-04075,US,USA,N. America,X2013,,$756,5/1/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04075,5/1/2024,0
O-04083,IT,Italy,Europe,X6276,,$206,5/1/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04083,5/1/2024,0
O-04148,KR,South Korea,ROW,X5501,,$84,5/3/2024,18,Intercompany,Service,Service Contracts,Service Contracts,I-04148,7/26/2024,1
O-04173,BE,Belgium,Europe,X7091,,$497,5/6/2024,19,Intercompany,Service,Service Contracts,Service Contracts,I-04173,5/9/2024,0
O-04174,DE,Germany,Europe,X1689,,$632,5/6/2024,19,Intercompany,Service,Service Contracts,Service Contracts,I-04174,5/9/2024,0
O-04181,US,USA,N. America,X1219,,"$1,068",4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04181,4/30/2024,0
O-04015,HR,Croatia,Europe,X7946,,$768,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04015,7/30/2024,0
O-04044,US,USA,N. America,X5513,,"$1,127",4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04044,5/2/2024,0
O-04092,US,USA,N. America,X6866,,$512,5/1/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04092,5/3/2024,0
O-04136,DE,Germany,Europe,X8323,,$768,5/3/2024,18,Intercompany,Service,Service Contracts,Service Contracts,I-04136,5/9/2024,0
O-04171,TR,Turkey,ROW,X9029,,$344,5/6/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04171,5/10/2024,0
O-04194,JP,Japan,ROW,X9390,,$686,5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04194,5/23/2024,0
O-04018,US,USA,N. America,X6223,,$189,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04018,4/30/2024,0
O-04086,US,USA,N. America,X2024,,$978,5/1/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04086,5/3/2024,0
O-04111,US,USA,N. America,X5956,,"$1,936",4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04111,4/30/2024,0
O-04130,US,USA,N. America,X4770,,$301,5/3/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04130,5/22/2024,0
O-04137,ID,Indonesia,ROW,X6323,,"$2,046",5/3/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04137,6/11/2024,0
O-04172,US,USA,N. America,X4849,,$769,5/6/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04172,7/19/2024,0
O-04049,JP,Japan,ROW,X0062,,"$1,061",4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04049,5/1/2024,0
O-04078,US,USA,N. America,X2182,,$243,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04078,4/30/2024,0
O-04050,FR,France,Europe,X2591,,$435,4/30/2024,17,Intercompany,Service,Service Contracts,Service Contracts,I-04050,8/1/2024,0
O-04093,US,USA,N. America,X7995,,$131,5/1/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04093,5/31/2024,0
O-04108,US,USA,N. America,X4845,,$351,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04108,5/2/2024,0
O-04218,BR,Brazil,ROW,X1260,,$154,5/7/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04218,6/19/2024,1
O-04054,IT,Italy,Europe,X9948,,"$1,080",4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04054,6/24/2024,0
O-04109,US,USA,N. America,X6625,,$431,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04109,5/7/2024,0
O-04123,US,USA,N. America,X4232,,$361,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04123,5/6/2024,0
O-04055,AT,Austria,Europe,X1607,,$90,4/30/2024,17,Intercompany,Service,Service Contracts,Service Contracts,I-04055,5/2/2024,0
O-04106,CN,China,China,X4919,,$225,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04106,5/3/2024,0
O-04155,US,USA,N. America,X3932,,"$1,232",8/14/2024,33,Not IC,Service,Service Contracts,Service Contracts,I-04155,8/14/2024,0
O-04063,DE,Germany,Europe,X5017,,$519,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04063,5/2/2024,0
O-04105,NG,Nigeria,ROW,X9730,,$635,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04105,6/11/2024,0
O-04070,US,USA,N. America,X5590,,$970,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04070,5/2/2024,0
O-04107,US,USA,N. America,X0643,,$58,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04107,5/6/2024,0
O-04143,DE,Germany,Europe,X2174,,$232,5/3/2024,18,Intercompany,Service,Service Contracts,Service Contracts,I-04143,5/9/2024,0
O-04166,US,USA,N. America,X9665,,$464,4/30/2024,17,Not IC,Service,Service Contracts,Service Contracts,I-04166,4/30/2024,0
O-04121,US,USA,N. America,X0778,,$313,5/2/2024,18,Not IC,Service,Service Contracts,Service Contracts,I-04121,5/2/2024,0
O-04176,IT,Italy,Europe,X8117,,$695,5/6/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04176,5/29/2024,0
O-04177,US,USA,N. America,X3605,,$411,8/21/2024,34,Not IC,Service,Service Contracts,Service Contracts,I-04177,8/21/2024,0
O-04178,US,USA,N. America,X8696,,"$4,670",5/6/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04178,5/9/2024,0
O-04186,US,USA,N. America,X2912,,$284,5/6/2024,19,Not IC,Service,Service Contracts,Service Contracts,I-04186,6/27/2024,0
O-04187,CN,China,China,X8651,,$163,5/6/2024,19,Intercompany,Service,Service Contracts,Service Contracts,I-04187,5/10/2024,0
